file_name,class_num
128030-3-0-0.wav,1
72259-1-10-9.wav,8
S-211103_S_102_C_281_0001.mp3,5
204773-3-8-0.wav,1
196561-3-0-44.wav,1
26186-1-0-0.wav,8
126521-3-0-12.wav,1
72259-1-7-7.wav,8
146343-3-0-0.wav,1
97193-3-0-4.wav,1
204773-3-9-1.wav,1
34771-3-0-10.wav,1
S-211116_S_104_C_003_0001.mp3,8
S-211014_S_103_C_258_0001.mp3,10
52740-3-0-0.wav,1
S-211115_S_104_C_012_0001.mp3,8
S-211014_S_103_C_161_0001.mp3,10
175915-3-0-0.wav,1
103076-3-1-0.wav,1
72259-1-7-14.wav,8
24074-1-0-12.wav,8
43787-3-3-0.wav,1
S-211127_S_102_C_025_0001.mp3,9
S-211014_S_103_C_125_0001.mp3,10
161010-1-0-0.wav,8
100795-3-0-0.wav,1
166421-3-0-31.wav,1
S-211107_S_103_C_221_0001.mp3,10
S-211103_S_102_C_226_0001.mp3,5
118101-3-0-0.wav,1
S-211013_S_104_D_085_0001.mp3,8
197080-3-0-6.wav,1
S-211115_S_104_C_223_0001.mp3,8
54545-3-0-2.wav,1
118587-3-0-2.wav,1
S-211115_S_104_C_028_0001.mp3,8
122199-3-1-3.wav,1
S-211107_S_103_C_036_0001.mp3,0
S-211014_S_103_C_282_0001.mp3,10
194754-3-0-2.wav,1
85362-3-3-0.wav,1
132073-1-4-0.wav,8
183989-3-1-21.wav,1
S-211103_S_102_C_004_0001.mp3,5
199769-1-0-15.wav,8
175848-1-0-0.wav,8
118496-1-0-0.wav,8
S-211129_S_104_C_016_0001.mp3,3
72259-1-5-2.wav,8
S-211024_S_101_C_022_0001.mp3,7
114280-3-0-0.wav,1
72261-3-0-6.wav,1
185436-1-1-0.wav,8
33849-3-3-0.wav,1
S-211106_S_102_C_026_0001.mp3,5
197073-3-0-0.wav,1
35629-3-3-0.wav,1
179096-3-0-10.wav,1
76566-3-0-11.wav,1
S-211014_S_103_C_285_0001.mp3,10
187378-3-0-7.wav,1
113785-3-0-0.wav,1
49809-3-0-0.wav,1
S-211014_S_103_C_273_0001.mp3,10
125554-3-0-0.wav,1
161923-3-0-0.wav,1
72539-3-0-8.wav,1
S-211126_S_102_C_047_0001.mp3,5
7389-1-0-3.wav,8
44831-3-0-0.wav,1
171464-3-1-0.wav,1
57105-3-0-1.wav,1
144028-3-0-0.wav,1
175845-1-0-0.wav,8
S-211013_S_104_D_206_0001.mp3,8
128465-1-0-4.wav,8
S-211124_S_101_L_004_0001.mp3,2
S-211127_S_102_C_016_0001.mp3,9
118587-3-0-21.wav,1
S-211107_S_102_C_030_0001.mp3,5
S-211020_S_101_C_001_0001.mp3,6
203440-3-0-0.wav,1
S-211014_S_103_C_059_0001.mp3,10
116485-3-0-4.wav,1
S-211014_S_103_C_150_0001.mp3,10
43802-1-1-0.wav,8
72539-3-0-1.wav,1
S-211103_S_102_C_002_0001.mp3,5
S-211014_S_103_C_270_0001.mp3,10
131199-3-0-0.wav,1
43786-3-1-0.wav,1
85662-3-0-0.wav,1
207962-3-1-0.wav,1
62048-3-0-5.wav,1
29936-3-1-0.wav,1
35296-3-0-0.wav,1
72259-1-10-2.wav,8
72259-1-1-0.wav,8
30832-3-12-0.wav,1
28808-1-1-1.wav,8
S-211024_S_101_C_112_0001.mp3,7
166489-3-0-4.wav,1
S-211014_S_103_C_216_0001.mp3,10
72265-3-7-0.wav,1
77233-3-0-67.wav,1
7389-1-2-1.wav,8
S-211115_S_101_C_004_0001.mp3,4
S-211014_S_103_C_162_0001.mp3,10
S-211116_S_104_C_018_0001.mp3,8
102105-3-0-0.wav,1
157695-3-0-19.wav,1
72259-1-7-20.wav,8
S-211103_S_103_C_006_0001.mp3,10
S-211013_S_104_D_094_0001.mp3,8
115536-3-0-0.wav,1
59513-3-0-1.wav,1
S-211127_S_102_C_012_0001.mp3,9
184575-3-0-3.wav,1
35629-3-1-0.wav,1
99812-1-2-0.wav,8
118101-3-0-3.wav,1
117271-3-0-1.wav,1
209672-3-3-0.wav,1
S-211024_S_101_C_256_0001.mp3,7
164312-3-0-0.wav,1
S-211014_S_103_C_146_0001.mp3,10
7389-1-0-7.wav,8
S-211013_S_104_D_001_0001.mp3,8
S-211024_S_101_C_076_0001.mp3,7
S-210709_S_104_D_017_0001.mp3,8
S-211014_S_103_C_223_0001.mp3,10
4911-3-0-0.wav,1
97392-3-0-0.wav,1
31840-3-1-0.wav,1
S-211103_S_102_C_017_0001.mp3,5
34871-3-11-0.wav,1
S-210820_S_102_L_002_0001.mp3,5
37869-3-0-0.wav,1
138015-3-0-5.wav,1
209672-3-0-0.wav,1
28808-1-0-0.wav,8
132073-1-1-0.wav,8
110918-3-0-26.wav,1
7389-1-4-1.wav,8
180156-1-3-0.wav,8
82811-3-3-0.wav,1
S-211014_S_103_C_222_0001.mp3,10
70098-3-0-0.wav,1
S-211024_S_101_C_260_0001.mp3,7
108187-3-6-0.wav,1
S-211013_S_104_D_062_0001.mp3,8
S-211014_S_103_C_233_0001.mp3,10
52740-3-0-1.wav,1
19503-3-0-0.wav,1
S-211129_S_104_C_049_0001.mp3,3
S-210820_S_101_L_005_0001.mp3,2
S-211014_S_103_C_275_0001.mp3,10
S-211103_S_102_C_230_0001.mp3,5
116485-3-0-6.wav,1
30832-3-5-1.wav,1
S-211108_S_103_C_006_0001.mp3,10
102104-3-0-0.wav,1
116484-3-0-6.wav,1
160575-3-1-0.wav,1
S-211024_S_101_C_262_0001.mp3,7
S-211106_S_103_C_007_0001.mp3,10
S-211115_S_104_C_022_0001.mp3,8
79584-3-0-4.wav,1
102842-3-1-5.wav,1
72259-1-10-14.wav,8
76566-3-0-8.wav,1
180156-1-4-0.wav,8
24076-1-0-0.wav,8
173995-3-0-0.wav,1
116483-3-1-0.wav,1
176783-3-0-3.wav,1
50885-3-0-4.wav,1
187356-1-6-0.wav,8
87275-1-5-0.wav,8
57607-1-0-0.wav,8
55013-3-0-3.wav,1
85544-3-5-0.wav,1
S-211103_S_102_C_197_0001.mp3,5
58202-1-0-0.wav,8
19496-3-1-0.wav,1
61077-3-0-0.wav,1
S-211103_S_102_C_165_0001.mp3,5
33641-3-9-0.wav,1
S-211107_S_102_C_025_0001.mp3,5
S-211024_S_101_C_309_0001.mp3,7
151359-1-1-0.wav,8
72259-1-7-4.wav,8
125523-3-0-1.wav,1
18594-1-4-0.wav,8
S-211106_S_103_C_017_0001.mp3,10
180156-1-2-0.wav,8
S-210709_S_104_D_003_0001.mp3,8
77927-3-0-2.wav,1
179858-1-0-0.wav,8
S-211024_S_104_C_001_0001.mp3,8
38236-3-3-0.wav,1
S-211013_S_104_D_087_0001.mp3,8
115411-3-3-0.wav,1
S-211106_S_103_C_010_0001.mp3,10
71309-1-0-0.wav,8
S-211014_S_103_C_062_0001.mp3,10
S-211014_S_103_C_225_0001.mp3,10
150341-3-0-0.wav,1
41918-3-0-0.wav,1
65750-3-3-48.wav,1
95404-3-0-0.wav,1
S-211106_S_103_C_013_0001.mp3,10
37869-3-1-0.wav,1
26256-3-6-6.wav,1
128465-1-0-5.wav,8
54545-3-0-1.wav,1
S-211103_S_102_C_135_0001.mp3,5
66587-3-1-0.wav,1
199261-3-0-4.wav,1
S-211113_S_103_D_009_0001.mp3,10
65745-3-0-88.wav,1
S-211014_S_103_C_365_0001.mp3,10
4201-3-2-0.wav,1
89207-3-0-0.wav,1
52633-3-0-1.wav,1
77509-1-0-0.wav,8
52633-3-0-2.wav,1
S-211014_S_103_C_269_0001.mp3,10
81799-3-0-0.wav,1
194753-3-0-0.wav,1
S-211014_S_103_C_220_0001.mp3,10
147672-3-2-0.wav,1
S-211106_S_103_C_030_0001.mp3,0
166421-3-0-29.wav,1
151359-1-0-0.wav,8
S-211024_S_101_C_235_0001.mp3,7
S-211103_S_102_C_254_0001.mp3,5
179386-3-0-2.wav,1
114587-3-0-2.wav,1
S-211116_S_104_C_214_0001.mp3,8
179863-1-0-0.wav,8
184575-3-0-1.wav,1
S-211014_S_103_C_193_0001.mp3,10
163459-3-0-0.wav,1
162541-1-1-0.wav,8
62048-3-0-3.wav,1
143115-1-2-0.wav,8
S-211024_S_101_C_289_0001.mp3,7
344-3-5-0.wav,1
57105-3-4-2.wav,1
S-211124_S_101_L_006_0001.mp3,2
184725-3-0-2.wav,1
51022-3-13-0.wav,1
191382-3-1-0.wav,1
S-211024_S_101_C_255_0001.mp3,7
S-211127_S_102_C_014_0001.mp3,9
157649-3-1-1.wav,1
179386-3-0-3.wav,1
51022-3-7-0.wav,1
174873-3-5-13.wav,1
31323-3-0-20.wav,1
180156-1-8-0.wav,8
S-211024_S_101_C_120_0001.mp3,7
71309-1-0-8.wav,8
72259-1-7-5.wav,8
7913-3-0-0.wav,1
196561-3-0-16.wav,1
7913-3-2-0.wav,1
S-211024_S_101_C_284_0001.mp3,7
170015-3-0-0.wav,1
S-211014_S_103_C_286_0001.mp3,10
72259-1-7-19.wav,8
160575-3-7-0.wav,1
S-211107_S_102_C_034_0001.mp3,5
26185-1-0-0.wav,8
81791-3-0-1.wav,1
19496-3-0-0.wav,1
55013-3-0-1.wav,1
185436-1-5-0.wav,8
4912-3-1-0.wav,1
71700-3-4-0.wav,1
179860-1-0-0.wav,8
155313-3-0-0.wav,1
S-211013_S_104_D_101_0001.mp3,8
100032-3-0-0.wav,1
20285-3-2-0.wav,1
155129-1-1-0.wav,8
24074-1-0-2.wav,8
153057-1-0-0.wav,8
24074-1-0-6.wav,8
S-211014_S_103_C_149_0001.mp3,10
63932-3-1-0.wav,1
72259-1-7-13.wav,8
117072-3-0-8.wav,1
52740-3-0-2.wav,1
S-211014_S_103_C_196_0001.mp3,10
S-211024_S_101_C_236_0001.mp3,7
180156-1-0-0.wav,8
S-210709_S_104_D_005_0001.mp3,8
S-211113_S_103_C_004_0001.mp3,10
S-211115_S_104_C_024_0001.mp3,8
S-211014_S_103_C_143_0001.mp3,10
S-211116_S_104_C_008_0001.mp3,8
S-211127_S_102_C_065_0001.mp3,9
110389-3-0-0.wav,1
175849-1-0-0.wav,8
176638-1-1-0.wav,8
187378-3-0-19.wav,1
34871-3-9-0.wav,1
S-211015_S_103_C_008_0001.mp3,10
43787-3-0-0.wav,1
S-211024_S_101_C_259_0001.mp3,7
82811-3-4-0.wav,1
38236-3-2-3.wav,1
72259-1-5-4.wav,8
14468-3-0-3.wav,1
S-211116_S_104_C_015_0001.mp3,8
72567-1-4-7.wav,8
34241-1-2-0.wav,8
197073-3-4-3.wav,1
7389-1-4-13.wav,8
155314-3-0-1.wav,1
117048-3-0-25.wav,1
28808-1-0-3.wav,8
179862-1-0-0.wav,8
S-211024_S_101_C_261_0001.mp3,7
105319-3-0-39.wav,1
S-211103_S_102_C_257_0001.mp3,5
S-211103_S_102_C_286_0001.mp3,5
85664-3-0-0.wav,1
102547-3-0-7.wav,1
S-211014_S_103_C_362_0001.mp3,10
51024-3-0-3.wav,1
22347-3-1-2.wav,1
S-211103_S_102_C_130_0001.mp3,5
72259-1-6-0.wav,8
150341-3-1-0.wav,1
66115-1-0-0.wav,8
43786-3-0-0.wav,1
100648-1-4-0.wav,8
107190-3-0-0.wav,1
S-211024_S_101_C_001_0001.mp3,7
72538-3-0-4.wav,1
72259-1-7-16.wav,8
138015-3-0-7.wav,1
S-211013_S_104_D_067_0001.mp3,8
178497-3-0-1.wav,1
173994-3-0-45.wav,1
175915-3-1-8.wav,1
72567-1-2-4.wav,8
209672-3-8-0.wav,1
85574-3-0-8.wav,1
61250-3-0-47.wav,1
S-211024_S_104_C_002_0001.mp3,8
